http://www.nbcnews.com/slideshow/helly-aa-scottish-festival-fire-vikings-n715396,88715,73,text/html; charset=utf-8
http://www.nbcnews.com/nightly-news/meet-organization-empowering-young-girls-through-skateboarding-n722731,90773,79,text/html; charset=utf-8
http://www.nbcnews.com/mach/innovation,115148,116,text/html; charset=utf-8
http://www.nbcnews.com/storyline/oscars,220610,150,text/html; charset=utf-8
http://www.nbcnews.com/card/new-england-fall-foliage-fly-through-bartlett-arboretum-n677041,152561,154,text/html; charset=utf-8
http://www.nbcnews.com/politics/donald-trump/former-cia-director-panetta-building-loyalty-intel-can-help-stop-n722941,105198,90,text/html; charset=utf-8
http://www.nbcnews.com/video/see-inside-the-most-dangerous-neighborhood-in-chicago-873869379614,321912,142,text/html; charset=utf-8
http://www.nbcnews.com/nightly-news/video/life-at-a-standstill-katrina-survivors-struggle-to-rebuild-515439683926,496913,167,text/html; charset=utf-8
http://www.nbcnews.com/video/defying-muslim-stereotypes-at-the-dinner-table-in-seattle-879883843701,322068,142,text/html; charset=utf-8
http://www.nbcnews.com/storyline/robert-durst/robert-durst-cops-i-want-117-000-you-seized-n343251,91742,84,text/html; charset=utf-8
http://www.nbcnews.com/news/us-news/chicago-teachers-nation-s-third-largest-school-district-may-strike-n659451,99800,90,text/html; charset=utf-8
http://www.nbcnews.com/watch/nbcnews-com/change-your-password-three-data-security-myths-debunked-357036611697,68656,73,text/html; charset=UTF-8
http://www.nbcnews.com/storyline/robert-durst/robert-durst-interrogation-said-giving-details-about-missing-wife-would-n697291,100877,88,text/html; charset=utf-8
http://www.nbcnews.com/news/nbcblk/blacklivesmatter-generation-faces-cultural-conflicts-graduation-n601196,103222,93,text/html; charset=utf-8
http://www.nbcnews.com/watch/nightly-news/how-safe-is-the-artificial-turf-on-your-childs-sports-field-339230787933,80524,73,text/html; charset=UTF-8
http://www.nbcnews.com/news/us-news/11-year-old-chicago-shooting-victim-dies-toddler-gunned-down-n720916,84835,78,text/html; charset=utf-8
http://www.nbcnews.com/news/world/dutch-politician-slammed-calling-moroccan-immigrants-scum-n722966,82266,74,text/html; charset=utf-8
http://www.nbcnews.com/pop-culture/movies/acting-legend-john-hurt-midnight-express-elephant-man-dead-77-n713506,92276,89,text/html; charset=utf-8
http://www.nbcnews.com/card/spooky-scenes-take-360-degree-paranormal-tour-fort-delaware-n674776,152475,154,text/html; charset=utf-8
http://www.nbcnews.com/video/blown-away-a-tornado-after-dark-515199043778,321246,142,text/html; charset=utf-8
http://www.nbcnews.com/News/latino,167278,163,text/html; charset=utf-8
http://www.nbcnews.com/nightly-news/video/three-years-after-water-crisis-hit-flint-the-city-struggling-to-move-on-880365123585,495561,167,text/html; charset=utf-8
http://www.nbcnews.com/health/kids-health/brain-scans-detect-signs-autism-high-risk-babies-age-1-n721411,97901,88,text/html; charset=utf-8
http://www.nbcnews.com/video/see-2016-s-year-in-pictures-843002435868,320856,142,text/html; charset=utf-8
http://www.nbcnews.com/mach/environment,93193,92,text/html; charset=utf-8
http://www.nbcnews.com/news/us-news/russian-ship-spotted-30-miles-coast-connecticut-n721371,96010,87,text/html; charset=utf-8
http://www.nbcnews.com/health/health-care/trump-administration-tries-calm-health-insurance-market-new-aca-rule-n721251,96872,92,text/html; charset=utf-8
http://www.nbcnews.com/nightly-news/video/inspiring-america-teacher-shares-personalized-handshake-with-every-student-867996739567,498785,167,text/html; charset=utf-8
http://www.nbcnews.com/feature/nbc-out/film-review-tom-finland-biopic-smoothly-executed-n720306,84726,82,text/html; charset=utf-8
http://www.nbcnews.com/politics/politics-news/kushner-took-stricter-approach-ethics-trump-emails-show-n723046,99651,89,text/html; charset=utf-8
http://www.nbcnews.com/news/week-in-pictures,115438,119,text/html; charset=utf-8
http://www.nbcnews.com/watch/nightly-news/crashes-cast-doubt-on-safety-of-navy-s-sea-dragon-helicopter-392634435789,68219,72,text/html; charset=UTF-8
http://www.nbcnews.com/science/space,125932,133,text/html; charset=utf-8
http://www.nbcnews.com/watch/dateline/first-impressions-of-durst-from-the-detective-who-first-encountered-him-415616067657,68114,72,text/html; charset=UTF-8
http://www.nbcnews.com/storyline/new-york-prison-escape,253086,167,text/html; charset=utf-8
http://www.nbcnews.com/business/economy/impossible-push-15-hour-minimum-wage-sees-some-success-n363201,107295,87,text/html; charset=utf-8
http://www.nbcnews.com/feature/debunker/video/three-myths-about-wildfires-debunked-510298179943,360035,138,text/html; charset=utf-8
http://www.nbcnews.com/tech/tech-news/amazon-s-latest-drone-would-parachute-parcels-your-backyard-n722296,94154,85,text/html; charset=utf-8
http://www.nbcnews.com/nightly-news/video/at-least-five-dead-as-storms-hit-southern-california-flooding-freeways-880360515896,495471,167,text/html; charset=utf-8
http://www.nbcnews.com/video/watch-a-grizzly-bear-and-arctic-fox-enjoy-their-snow-day-873402435647,321937,142,text/html; charset=utf-8
http://www.nbcnews.com/nightly-news/video/target-bomb-plot-man-allegedly-planned-to-put-bombs-on-store-shelves-879925315614,495322,167,text/html; charset=utf-8
http://www.nbcnews.com/news/nbcblk/oscarssoblack-moonlight-fences-hidden-figures-get-nods-n711356,97858,88,text/html; charset=utf-8
http://www.nbcnews.com/health/health-news/dermatologists-prescribe-pricier-skin-itch-creams-study-finds-n720801,87293,80,text/html; charset=utf-8
http://www.nbcnews.com/news/us-news,127862,128,text/html; charset=utf-8
http://www.nbcnews.com/slideshow/romania-protests-prompt-government-rescind-corruption-bill-n717106,96412,75,text/html; charset=utf-8
http://www.nbcnews.com/feature/nbc-out/ice-arrests-transgender-woman-seeking-help-domestic-violence-n721921,80037,79,text/html; charset=utf-8
http://www.nbcnews.com/news/video,127995,140,text/html; charset=utf-8
http://www.nbcnews.com/pop-culture/movies/nominees-89th-academy-awards-are-n711236,127094,100,text/html; charset=utf-8
http://www.nbcnews.com/tech/social-media,127839,137,text/html; charset=utf-8
http://www.nbcnews.com/video/blown-away-majestic-cone-tornado-in-the-sandhills-of-nebraska-515224643540,321993,142,text/html; charset=utf-8
http://www.nbcnews.com/news/asian-america/great-wall-comes-great-challenges-china-s-influence-hollywood-grows-n719461,140675,123,text/html; charset=utf-8
http://www.nbcnews.com/video/self-driving-semis-hit-the-road-in-texas-870931011616,321617,142,text/html; charset=utf-8
http://www.nbcnews.com/nightly-news/video/why-confusing-food-labels-could-soon-be-a-thing-of-the-past-879151683719,495109,167,text/html; charset=utf-8
http://www.nbcnews.com/watch/nbcnews-com/outrunning-a-tornado-and-more-twister-myths-227637827990,68234,73,text/html; charset=UTF-8
http://www.nbcnews.com/nightly-news/video/trump-admin-in-disarray-sen-mccain-tells-european-security-conference-879926851510,495325,167,text/html; charset=utf-8
http://www.nbcnews.com/feature/nbc-out/amp/controversial-twinks4trump-founder-joins-white-house-press-corps-n722791,48509,27,text/html; charset=utf-8
http://www.nbcnews.com/business/consumer/we-need-hug-online-dating-soared-35-percent-after-trump-n722446,116508,90,text/html; charset=utf-8
http://www.nbcnews.com/feature/education-nation,157772,151,text/html; charset=utf-8
http://www.nbcnews.com/video/jerry-sandusky-s-son-jeff-sandusky-charged-with-sexual-abuse-of-a-child-876300867863,323413,142,text/html; charset=utf-8
http://www.nbcnews.com/nightly-news/video/despite-tense-political-backdrop-american-wrestlers-welcomed-as-880373315771,495854,167,text/html; charset=utf-8
http://www.nbcnews.com/nightly-news/video/-daywithoutimmigrants-businesses-close-across-u-s-as-thousands-protest-879134787563,495406,167,text/html; charset=utf-8
